,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
154,R38UTIHXDTJLZC,4,four star,mom really like,0.4201,0.0,0.417,0.583
155,RNFBX2GNO7UDW,4,nice look easy clean large interior,advertised nice look easy clean large interior mno problem thus far,0.6908,0.149,0.387,0.464
156,R3LPHRFYN1YARG,5,five star,great,0.6249,0.0,0.0,1.0
157,R3L9W316F5XNCK,5,instal easily look great,instal easily look great use month complaint fan quiet,0.765,0.138,0.312,0.55
158,R2JYDRY6S8XCW9,4,heat fast,big enough put lots thing take large space counter say honestly less linear foot countertop available stick anything onto,0.4588,0.0,0.857,0.143
159,R1YZHE6E5J8WBB,1,work great get dreaded se error code,purchase work great couple week ago come kitchen saw se error code able set clock unplug start research error code meant probably read review common samsung problem steam cook stave underneath microwave damage cook sensor cause entire oven malfunction please understand use stave top cooking regular basis!<br br couple hour plug see happen able set clock use thrill cautious good within minute heard microwave beep start cook shut watch within second saw screen start unplugged replaced.<br br samsung say warranty period send technician fix cost purchase new unit get five year i'm chalk lesson learn samsung microwave many oven problem would think company would make thing write fair always own samsung television happy maybe microwave business,0.6696,0.111,0.745,0.144
160,R15VV70DD5Y32T,1,yuk,horrible wait refund,-0.5423,0.636,0.364,0.0
161,R1GUQ9D9ROKIA9,5,five star,good machine,0.4404,0.0,0.256,0.744
162,R3NR7YX26QU15N,5,five star,great microwave simple compact,0.6249,0.0,0.423,0.577
163,R163LW970AY27D,5,five star,great value money,0.7579,0.0,0.133,0.867
164,R3I90C5MG6JQSH,5,great product,opt style microwave time around new kitchen disappoint ship fast thanks amazon look microwave wonderful go well appliance ge monogram dc drawer open close well cook wonderfully quiet control simple use kitchen timer handy...i know negative post month use happy,0.9136,0.111,0.539,0.35
165,R2HYWHBN8MWANW,5,five star,fit ikea wall cabinet,0.3612,0.0,0.545,0.455
166,R29YECPAW0J2XW,1,would better purchase microwave walmart,appliance problem perk purchase extend warranty later find worthless daughter open door bottom handle break night later control panel go haywire beep flash different function date unplug nothing convenient plug unplugging appliance every time want use light-bulbs take two cost dollar blow within hour seem appliance experience power serge constant flickering light irritate unsettle would better purchase microwave walmart.....at least legitimate warranty,-0.5423,0.119,0.797,0.084
167,RC1V9WJOMJ17E,5,five star,great little microwave,0.6249,0.0,0.328,0.672
168,R1KA167MA5TX0B,5,five star,really work rusty bottom inside microwave look brand new,0.0,0.0,1.0,0.0
169,RIH1YQOP3DBXC,5,five star,come time issue,0.0,0.0,1.0,0.0
170,R189SLGHXGGHE0,4,great microwave price,fit microwave cart perfectly work really well great microwave price really think powerful watt though,0.9481,0.0,0.377,0.623
171,R1T6P3VLB0KK58,4,sand rust wash cavity paint,sand rust wash cavity paint problem however jt take several coat cover expose sheet metal far plastic wheel plate rotary device pick fresh paint wife love microwave paint totally dry within hour leave outside night door open get rid fume,0.4019,0.157,0.672,0.171
172,RICLDNUBRB4ZZ,4,four star,satisfied look great aaaa,0.7845,0.0,0.225,0.775
173,R12TRBRT2TGCTJ,5,stylist microwave,prompt shipment great quality stylish microwave perfect limited counter space,0.7845,0.114,0.419,0.467
174,R2X69W4OFW9TF0,3,review return,come damage return,-0.4939,0.615,0.385,0.0
175,RWN0SBTAQZ2EI,5,great item seller,great item seller,0.6249,0.0,0.328,0.672
176,RZWZLCI38F3WA,3,wanted product microwave toaster,wanted product microwave toaster claim description toast manual awful little confusing instruction,-0.5584,0.315,0.685,0.0
177,R18RK4AMZPKAT3,2,good microwave oven price right,good microwave oven price right set high burn everything till learn curve expect burn lot food re-review turn table inside quit work,0.4404,0.0,0.879,0.121
178,R1L8UQWDQ97S4Q,1,one star,start work well take long heat food leaf cold hot spot,0.2732,0.0,0.826,0.174
179,RR94LC4GJ50O1,1,own suite ge cafe product,own suite ge cafe product i.e refrigerator stove microwave dishwasher approximately year recommendation stay away refrigerator see visit repairman four time stoves plastic knob melt kindly advised ge could buy new metal one dishwasher dispenser dispense round thing microwave's touchpad function ge comping part repairman quote labor responsibility read poster's comment issue happen contact ge advise cost suggest apply labor cost towards purchase new microwave shoot new microwave pay part ge shareholder would outrage type irresponsible spending multiply type activity several thousand time talk serious money quality seriously go since day parent buy ge product lose future customer family consider line product buyer beware,-0.8591,0.137,0.836,0.028
180,R1LZARCZY8L7MS,5,five star,star happy,0.5719,0.0,0.213,0.787
181,R1H2HJ1HNCK65T,1,fair warn stay away,stay away bad product expensive repair poor support.<br br own white stainless talk friend buying stainless one bad move underpowered love concept point i'd strongly recommend stay away product i'm talk advantium oven experience:<br house rewire put oven stove.<br first one own lasted year bottom heat element halogen bulb burnt service replace year later controller microwave burnt work worked great replace whole unit.<br second one exactly design halogen bulb lower heating element year halogen bulb burnt another year whole unit break point replace it.<br really liked concept obviously design engineering bad severely point unit buy change design replace low halogen heat element infrared heating element halogen bulb near instant infrared take time heat frozen pizza take bit longer cook recipe rely bottom heat bit seem like change heater characteristic without bother reprogram recipe ok still like concept.<br lower infrared heater fail call service replace part even cook pizza little power lower heating unit service come fix cook pizza front technician replace bulb pizza come burnt top bottom uncooked product repair longer perform function many call ge consumer relation help end told fix product work designed nothing would unit willing sell one ask would cook know.<br br love concept bad execution expensive poor support,0.5313,0.14,0.702,0.158
182,R2XK3M2NFIM2FO,5,amaze,simply best microwave ever own,0.6369,0.0,0.488,0.512
183,R2X6QIO45VVIJS,5,great little microwave price,describe great little microwave price,0.6249,0.0,0.494,0.506
184,R1RWUZNR4OCN0L,4,work well happy,cute microwave fit space little small imagine outside little hard clean work well happy,0.9121,0.048,0.35,0.601
185,R2H26J3O0ED2Y6,5,five star,great product,0.6249,0.0,0.196,0.804
186,R28SDES59I6W9Z,5,five star,powerful beautiful microwave,0.7717,0.0,0.13,0.87
187,RBBLEFG4QUYJM,5,five star,good product price,0.4404,0.0,0.408,0.592
188,RLL0U047K7JS3,5,great trim kit,great product look nice exactly look arrive great shape two day order,0.9001,0.0,0.45,0.55
189,R2T2GA18YO2XDA,1,sharp product garbage,microwave piece garbage order another online website arrive defective sharp refuse replace go repair appointment agree send new one pay replacement instal sharp customer service terrible dodge phone call buy something else amazon...lesson learn,-0.7269,0.234,0.706,0.061
190,R272H0JXKQ9X3J,4,far happy wit,everything want get year old mother microwave die far happy wit time tell substantial product price good,0.5859,0.152,0.469,0.379
191,R1TLN21I325FS5,1,cheaply put together low quality amount,cheaply put together low quality amount money spend spend little get quality product,-0.2732,0.149,0.851,0.0
192,RPOYPOP5E2VQ6,5,excellent value money,work perfectly right box simple set easy use i've use defrost meat make beverage bake potato etc etc great excellent value money live consumer report's best buy status,0.9702,0.0,0.506,0.494
193,R3VHNN6DJZM9XB,5,superb quality lot's power great price make model winner,samsung microwave last year prior burn die funny quickly get use living without one.<br br miss popcorn frozen food microwave friendly albeit limited us shop around online sell large part positive review we're enjoy quality touches:<br br great build quality unit heavy sound<br br easy use<br br lot's quick short cut like popcorn melt soften pizza on<br br large blue lead clock timer.<br br sleek elegant transitional design<br br super powerful exhaust fantastic vent outside)<br br bright white go well appliances<br br please note basic microwave lack many feature find model price twice cost however consider use microwave unit perfect unit huge heavy handy diy suggest someone help take advantage local installation amazon approve installers service available area local installer choice.<br br say watts power oven extremely fast efficient need bell whistle recommend microwave strongly enough,0.9937,0.067,0.584,0.349
194,R2ZLYJVWQC7AAO,4,four star,fine product,0.2023,0.0,0.357,0.643
195,R22DA3Q27Z30AI,3,perhaps fault research low wattage,perhaps fault research low wattage indeed microwave take exorbitant amount time heat item,-0.5859,0.304,0.696,0.0
196,R31XQA3VURA579,1,one star,late package delivery damage item,-0.4939,0.444,0.556,0.0
197,R1541OS04QRJ5C,5,absolutely fine actually,absolutely fine.<br actually recommend friend right size her.<br order received fit perfectly too.<br like handle door make easy,0.9521,0.0,0.399,0.601
198,R3NYX8QMSUHDZP,1,microwave build last long warrant come,build last length warranty buy anyone give high mark two year,0.0,0.0,1.0,0.0
199,R2570ZHCI4D5R9,4,four star,wish cord longer really like way fit corner countertop small kitchen take lot space,0.8051,0.0,0.571,0.429
200,R2PATR8EL5FJC7,5,nice little machine,fit studio without take much space side comment little microwave function perfectly need for...which heat bowl isomalt work hot sugar art love,0.8919,0.0,0.641,0.359
201,R1061QYUBNR3EC,4,great buy money,look long time find microwave hard find one interior light go door open operation one logical operate fit nicely counter top thing wish list lack power watt would prefer watt,0.7351,0.098,0.638,0.263
202,R2K57TO4G9FC9C,5,great limit space,great little microwave fit perfectly tiny space little need counter space large microwave,0.8822,0.0,0.494,0.506
