,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
211,R2KETEZ16KAUYR,5,great easy grasp,son start jam newborn size mam shield sideways mouth get stick move month size great easy grasp,0.7906,0.0,0.682,0.318
212,R39QAJKWQWQ1LS,5,love,work great son didnt problem switch back forth one mam kind,0.8676,0.0,0.451,0.549
213,R30BWUNE320GF6,5,choke watch,perfect baby worry swallow soothie,0.2023,0.302,0.312,0.385
214,R1DVI494ZWEMK1,3,add design,receive different design decide remove paci boy,0.0,0.0,1.0,0.0
215,R25J9FHCLBEKL9,4,seem great baby like,come little container sterilize microwave really handy cute however baby take unfortunately seem good quality,0.5829,0.117,0.583,0.3
216,R3CG4QDJNO4W74,1,hole end nipple baby suck sucked air,pacifier order hole end nipple baby suck sucked air,-0.7096,0.457,0.543,0.0
217,r125xo737es4bf,5,best pacifier,go pacifier hospital swear recommend everyone know baby issue pet material attract hair easily something wipe wash can't fix,0.7351,0.051,0.636,0.314
218,R2N4UYQ6QLUWJ4,5,love em,love nuk seem style pacifier stay newborn mouth second also love come multiple size grow baby hard time drop habit newborn,0.7845,0.121,0.588,0.291
219,R10KA44L8SB59A,3,three star,impossible find drop set,-0.2732,0.412,0.588,0.0
220,R25B48DBYSQJNA,3,true orthodontic shape that's look,use old playtex latex binkies daughter several year ago orthodontic shape like nuk pacifier one switch latex nuk one shape,0.3612,0.0,0.884,0.116
221,R105FCW7G8HS3,5,cute idea,pair hit get decoration dipper cake dad huggies chuggies party guy think cool new mom think funny cute come plastic flip bag together def good choice put cake would want give bag good presentation,0.9432,0.0,0.6,0.4
222,R1GRT261B5Q5KK,5,five star,super cute fast ship great price,0.9001,0.0,0.214,0.786
223,RMRAOH9LOV6Q7,5,love pacifier,pacifier great used son seven year ago i'm use daughter think they're great:<br leave mark baby's face<br easy clean<br strictly breastfeed nipple confusion problem these<br reasonably price easy house<br pink purple color fun,0.8442,0.135,0.574,0.291
224,RY8WVLR81BMM4,5,five star,love,0.6369,0.0,0.0,1.0
225,R12B95ZC4GO4H6,5,fit great good quality,baby love fit great good quality glow dark feature really important kind cool,0.9684,0.0,0.214,0.786
226,R19RCA7LH3DSF8,4,four star,another baby gift,0.4404,0.0,0.408,0.592
227,R3GX1I6WBEUDMN,5,five star,grandaughters favorite binkys,0.4588,0.0,0.4,0.6
228,RML2E0TXZE66F,5,cute functional,bought son month know month adores pop soothie mouth kind like game haha giraffe super soft lay right chest,0.9371,0.0,0.476,0.524
229,R5N979X7IOIFG,1,look like fall apart,product fake buy package fake stuff animal poorly craft look like fall apart,-0.5719,0.332,0.535,0.134
230,R1FBW7UO8LH04J,3,ok,cute baby take,0.4588,0.0,0.4,0.6
231,RSI7UB1L2U0AW,5,great game baby shower,perfect game end print pacifier big shower sister big deal everyone love game blindfold thin cardboard fit kid adult perfectly would definitely recommend product,0.9628,0.0,0.476,0.524
232,R2W3RWKE5AP90R,5,five star,avent many graphic choice come pacifier cute glow,0.4588,0.0,0.7,0.3
233,R61OIRB78M7OW,5,five star,excelente producto,0.0,0.0,1.0,0.0
234,R2WPQQNPXZRVDO,5,five star,little pricey well worth,0.3523,0.0,0.366,0.634
235,rhw33rlfqf74g,5,like gift,shower gift request mom cute like gift,0.8834,0.0,0.21,0.79
236,R3J4GQDWRSATK6,5,five star,cute monkey,0.4588,0.0,0.25,0.75
237,R1XHSO1BYU7EAZ,5,five star,love cute,0.802,0.0,0.0,1.0
238,R3F4WULSHPTNSC,5,happy face,excellent product granddaughter love pacifier worry much fall floor public place,0.7184,0.154,0.426,0.42
239,RQ3CSRKN1GR1F,5,favorite,tried several pacifier brand girl love one best issue breastfeed introduced people worry,0.7579,0.136,0.469,0.394
240,RCSXFT6RP2WJG,5,five star,great product baby particularly need pacifier master keep mouthes yet,0.6249,0.0,0.687,0.313
241,R2GY61ABKWXA73,5,great pacifier,breastfeed mom likely baby prefer orthodontic kind hold great easy clean follow manufacturer instruction,0.9201,0.0,0.433,0.567
242,RO2ANKRS18RAL,1,get color advertise,get color advertise place order get pink want color need boy girl,0.0772,0.0,0.894,0.106
243,R1IP03D9KKGHIQ,5,love pacifier pod,love love love pacifier pod one diaper bag one car seat one stroller handy always back pacifier accessible time dig full bag baby cry,0.8885,0.087,0.56,0.353
244,R2BZURO7E6FE4P,5,favorite pacifier,far son favorite pacifier even month able keep hold long average pacifier however find cheap baby,0.4588,0.0,0.833,0.167
245,R39BKWATGQB2G6,5,feel absolutely amazing soft,"feel absolutely amazing soft well worth money super cute sparkleally expected,but thay matter much trick calm little bratty baby thumb would buy expect nothing less perfect german",0.9284,0.098,0.443,0.459
246,R2VNJYJ2ING6DK,1,baby never like blame,weird shape baby never like blame,-0.196,0.431,0.339,0.23
247,R1NKP0KPD5WQ4G,4,ok maybe get good baby old,item come exactly describe loved idea seem little trouble worth baby two month old maybe work well get old right awkward toy make angle pacifier hard get baby's mouth depend i'm hold toy also make easy grab mouth say toy make hard lose pacifier house become pacifier graveyard everywhere toy soft seem well-made,0.2058,0.179,0.659,0.161
248,RAP57BOKBA5HS,5,five star,love sport design durable strong child teethe,0.8176,0.0,0.4,0.6
249,RHF6LHG8EBLUH,5,look amaze also favorite pacifier,buy grandson look amaze also favorite pacifier,0.7579,0.0,0.435,0.565
250,R3SHSJ9378AEQ7,3,son like pacis,son like pacis shape great little handle handy,0.765,0.0,0.476,0.524
251,R1CJ1FG43XG73Y,5,glow bright look cute,kid like mams great easy hold mouth look cute glow feature awesome really glow pretty bright dark room helpful baby drop binky search tired eye,0.9684,0.109,0.326,0.566
252,R1G56SKEHO910W,5,wubba wubba,baby love wubba easy find nipple take break suck downside sanitize nipple everyday quite pain avoid wetting dog,-0.4351,0.365,0.399,0.236
253,RAQWMDZTMXBN7,5,adorable,cute worth purchase,0.5994,0.0,0.169,0.831
254,R23NTHCL6DA7XL,5,lifesaver,like product really soothe,0.6478,0.0,0.274,0.726
255,R3MJQ5Q5M8PK4M,5,pacifier baby like,receive one gift baby fell love misplace thrill could order replacement amazon prime pacifier pretty universal one find baby store actually brand soothie(tm lamb plush stuff toy attach mouth pacifier permanently attach plush usually get wet i'm wash pacifier dry fast issue,0.926,0.0,0.718,0.282
256,R1A97S7ANH0QGN,5,five star,cute,0.4588,0.0,0.0,1.0
257,R143I8PT9UZE8V,5,five star,baby love,0.6369,0.0,0.192,0.808
258,RU703Y6BZRXBD,5,five star,quite possibly world's perfect paci,0.6077,0.0,0.502,0.498
259,rejc47q873yfn,5,five star,nicely package pacifier miss,0.3182,0.246,0.308,0.446
260,R1JTK9ABGYY649,5,thank mam,start introduce bottle baby week old take dr brown pedietrician suggest playtex drop-in natural latch flater softer nipple still like kind start worry would try million brand figure take i've hear mam start mam lucky first time latch perfect least resist play time finish oz week problem bottle feed thank mam great product,0.9538,0.077,0.593,0.33
261,RH5PMMGMXCUO,4,four star,favorite mam,0.4588,0.0,0.25,0.75
262,R2Q5CM6K0HLV01,5,size high arch palate,great sure work well kid high arch palate suggest size surface area success hold pacifier,0.9042,0.0,0.474,0.526
263,RINA75IQG4ZQG,5,five star,baby accept,0.3818,0.0,0.278,0.722
264,RMAT8G9GEYIZE,4,little,little,0.0,0.0,1.0,0.0
265,R1H5JUSRZG485A,5,great gift,buy set every friend new baby adorable always get laugh,0.875,0.0,0.412,0.588
266,R34GHAQZRD2SD7,1,baby hat thing,baby hat thing scar stuffed animal however use wean pacifier maybe that's good thing,0.4404,0.0,0.818,0.182
267,RZFSV4WHIMQ85,3,want wait add review im glad,honestly want wait add review im glad first super cute job help hold paci yet lose either thats great first get thought wonder long come look stable.<br maybe month barely hang son week grab thing yet pull anything hasnt wash even though label say can...its literally fall sad since expensive,0.9349,0.086,0.605,0.31
268,R24IZA70V6QE4T,3,three star,mouth guard little large,0.0,0.0,1.0,0.0
269,R3GZ6Z3OI9F8GN,2,son like,heavy son like,0.3612,0.0,0.444,0.556
270,R3LOPYN3ULKLD7,4,love look machine， look really cool， work,love look machine， look really cool， work well， dry function， sometimes i'm sterlizing bottle one time steam dry mins completely dried，that add another dry them，other that，i love machine,0.8555,0.0,0.756,0.244
271,R3F0BUMWSHCJXS,5,excellent quality baby like make disappear,pacifier baby use last year bring pack excellent quality baby like make disappear like plenty back,0.7783,0.084,0.531,0.385
272,R3Q7UX32O94W9I,5,great product,love pacifier open air design leave rash daughter's sensitive skin,0.3182,0.258,0.464,0.278
273,R2ZWNIT292DMLK,5,love,can't live without house daughter love frog arrive exactly picture definitely order ore event one get lose break,-0.5216,0.255,0.631,0.114
274,RNEAT8MO5S0PU,5,adorable,nfl endorse absolutely adorable perfect gift packer fan new baby bit big though newborns old infant,0.9353,0.0,0.419,0.581
275,R3HI59KTCW7OYI,5,great idea,daughter love feel monkey suck fall asleep change pacifier like soothies prefers orthodontic pacifier,0.5859,0.141,0.534,0.325
276,R1CK430MSOULN4,3,three star,dont hole strap,0.0,0.0,1.0,0.0
277,R2411A5KGDBDSJ,5,ice breaker,funny great ice breaker bar,0.7906,0.0,0.3,0.7
278,R1UOBUWUI9IH54,4,love truly natural fan natural smell,love natural material pacifier baby take nap time like best pacifier huge fan reason think like reason like smell smell like latex glove unfortunately there's way around sterilize rubbed coconut oil rinse help fully get rid smell.<br smell great touch baby's nose breastfed baby natural feel there's yucky questionable ingredient that's buy,0.9786,0.093,0.467,0.439
279,RA1JZ2V7PGG5H,5,love,great set,0.6249,0.0,0.196,0.804
280,R197FO0RGOQNHO,5,mo old love,daughter love hang onto mo spit easily,0.765,0.0,0.431,0.569
281,R2SVQRY5SORYTL,5,five star,love favorite house,0.802,0.0,0.122,0.878
282,R1C3598425H49E,2,look one one carbord,look one one carbord use tape buy thing pin,0.0,0.0,1.0,0.0
283,R1HK8JFZWZRRAN,5,five star,get want,0.0772,0.0,0.435,0.565
284,RSPGIOT7L7NGP,4,four star,awesome quality baby love pacifier come month,0.8519,0.0,0.376,0.624
285,RNQSMDPJGBEGJ,5,handy,love aunt give set normal mam pacifier love glow dark set fantastic middle night feeding emergency crawl around dark pat floor search miss pacifier charge second hold light stay charge hour glow seem bother son love mini glow stick sleep deprive parent,0.8591,0.162,0.568,0.27
286,R1X66YYZHPN0WL,5,found,soft flexible use hospital like kind pacifier one glad able find sell store,0.8689,0.0,0.455,0.545
287,R3TOVS78B12LKJ,5,love mam,pacifier cute son love durable easy clean son also able hold easily bright color make easy spot happen fall get throw used mam pacifier kid never disappoint,0.9693,0.0,0.45,0.55
288,RCRFOM2V6S8NI,5,five star,exactly expect,0.0,0.0,1.0,0.0
289,RGYUK4VN87AR8,5,tried one chicco best quality easy clean collect,chicco pacifier one use since son born month ago try one chicco best quality easy clean collect liquid inside like others love brand,0.9477,0.0,0.522,0.478
290,R390UOC8YT8VAT,5,five star,excelente,0.0,0.0,1.0,0.0
291,R17JQIGBPUE27J,5,cut thing ever die see son,cut thing ever die see son use pacifier stay mouth clean well,-0.296,0.319,0.426,0.255
292,R26XFG8COBT989,5,favorite one nice size mouth,dautgher love favorite one nice size mouth,0.875,0.0,0.286,0.714
293,RIQQ9UHMS5WLQ,5,five star,"thank new,grandson love thanks",0.8625,0.0,0.094,0.906
294,R3LCJMAWNVEO8M,5,love mam,baby happy mam bottle pacifier,0.5719,0.0,0.519,0.481
295,R4991O1JO1AQY,5,perfect longhorn baby,kid longhorn wubbanub great easy baby hold keep fall ground perfect longhorn fan,0.9186,0.0,0.409,0.591
296,RT0N21DSHAMK6,5,adorable helpful,excellent bink never hit ground,0.5719,0.0,0.519,0.481
297,R29E2PH0AAHWA9,4,specific one great price prefer soothies,newborn photographer get use photoshoot since leave type ring around baby mouth like pacis specific one great price prefer soothies wubbanubs wubbanubs much easy daughter hold maneuver they're much easy find especially middle night great standby time they're wash,0.946,0.024,0.651,0.325
298,RDRTJCS9V08CF,2,cute durable,adorable love concept make much easy small baby keep pacifier mouth helpful keep track pacifier tha dragon cute cuddly pacifier broke less month use bit disappointing cost,0.8779,0.143,0.475,0.382
299,RR5EHSP7GVZD6,5,great laugh,great laugh pacifier son like great idea good price,0.9531,0.0,0.189,0.811
300,R1DU1OJVV5IAL2,2,one hole useless,one hole useless otherwise one son like,-0.0772,0.272,0.485,0.243
301,RBYG2NJ9MZ5UX,5,grand baby love one get previously decide,grand baby love one get previously decide purchase another one pregnant daughter dear friend best cute baby learns hold something soft cuddly,0.9648,0.0,0.442,0.558
302,R16SXYJLPWW94F,4,easy comfortable suck soothie,baby month use pacifier nap nighttime sleep since month old give soothie use buy think i'd use back go somewhere handle attach holder/clip first time baby use could see way suck lot comfortable fit good mouth soothie nipple softer flatten narrow base pacifier stay mouth well soothie stay mouth sometimes entire length nap hour night fall even stop suck soothie keep fall mouth soon stop suck day try give soothie back try suck fell mouth keep put back either push tongue fall way suck use pacifier kinda mouth well narrow base fatter nipple actually try suck pacifier one much soft natural feeling stiff straight nipple soothie baby i'd definitely prefer suck one personally think probably resembles real nipple soft compressed/flatter nipple breastfeed baby feed nipple look flatten pull off.<br br negative pacifier water get inside pacifier whenever wash always wash hand warm water soap always get water nipple leak somehow base think there's way take base without break clean inside guess matter part come contact baby's mouth unsightly though see water spot inside nipple make look dirty really hard water though may always shake water much let air dry give baby,-0.9127,0.17,0.71,0.12
303,R38AS7XJB7A1PI,4,four star,good,0.4404,0.0,0.0,1.0
304,R1OPDEMNGX8154,4,sometimes hard open,hard open sleepy darkness,-0.34,0.63,0.37,0.0
305,R2TXNQUGXJIUX6,3,pacifier fault think son like still search right,pacifier fault think son like still search right one,-0.0516,0.221,0.574,0.205
306,R17K8Y2JHVYB1U,5,recommend,cute design baby adapt easily head,0.6597,0.0,0.426,0.574
307,R2JC0TERDDT0UU,5,five star,supper cute,0.4588,0.0,0.25,0.75
308,R15SNJ8GT8EJYO,5,lifesaver new parent like sleep,lifesaver i've see ton mom baby know call friend twin say without wubbanub soon learn pacifier daughter like avent soothie would drop night night scream knock mouth purpose sent grammie pop pop find wubbanub bring love little cross reminds thank god precious bless love actually hold tucked swaddle shirt,0.9748,0.067,0.531,0.402
309,RM937Z4TWP4C4,5,five star,good,0.4404,0.0,0.0,1.0
310,R1HMFY39T7W1M8,2,newborn pacifier work well infant pacifier hard baby suck keep mouth,buy newborn gumdrop pacifier baby decide change infant size/style recently since get old however notice spit pacifier lot seem like hard time suck keep mouth eventually end buy mam pacifier keep mouth forever unfortunately infant size/style work well baby,-0.2732,0.148,0.751,0.102
311,R30J8Y0YRYGIMK,5,buy clear one,love pacifier baby next time though buy transparent one middle night hard find colorful one stick,0.5859,0.071,0.714,0.214
312,R2U2P4JZNO00T6,5,never lose binki,love lose one yet,0.3612,0.303,0.225,0.472
313,RV7C12B382IS,5,favorite pacifier,favorite type paci great quality like design smother sweet delicate face skin,0.875,0.124,0.265,0.611
314,R2RE6O9SCATQAQ,5,bottle much well tommie tippie everyone keep tell,bottle much well tommie tippie everyone keep tell get feel nipple closer nature seem spill lot less plus come completely apart clean really well,0.7334,0.0,0.745,0.255
315,R35S9A8XWEVBAF,5,two baby prefer brand,two baby start nuk brand pacifier work ok asymmetrical design accidentally put upside also ring grab onto end pull mouth try couple others seem enjoy much prefer symmetrical fumble around dark half asleep get pacifier without determine side nub hold onto great provide decent handle hold onto baby grab onto pull easily glow dark feature great make easy locate crib night,0.9477,0.032,0.717,0.251
