,review_id,awesome,great,cute,clean,favorite,dirty,loose,expensive,unfortunately,wrong
387,RMCQCA9DTFJPL,not,not,not,not,not,not,not,not,not,not
388,RHMLFIK7C3J51,not,in,not,not,not,not,not,not,not,not
389,R2DPSOILOJSXOY,not,not,not,not,not,not,not,not,not,not
390,R2J49GKDWBSXT0,not,in,not,not,not,not,not,not,not,not
391,R3HPSXDQ6D5H0C,not,not,not,not,not,not,not,not,not,not
392,R2KC1500ANFRTH,not,not,not,not,not,not,not,not,not,not
393,R4HCJEN08DRG6,not,not,not,not,not,not,not,not,not,not
394,R3HPXB6KWAGJVC,not,not,not,not,not,not,not,not,not,not
395,R1H2KFAP17NQYQ,not,not,not,not,not,not,not,not,not,not
396,R1PUEFPIB7P8O6,not,not,not,not,not,not,not,not,not,not
397,RG36ON5LI5XXD,not,not,not,not,not,not,not,not,not,not
398,R13U1TGOG2S8W3,not,not,in,not,not,not,not,not,not,not
399,R1UAUVELPSGW14,not,not,not,not,not,not,not,not,not,not
400,R33DAGVU1WFIU5,not,not,not,not,not,not,not,not,not,not
401,R2Q7NRZSUJ76FQ,not,not,not,not,not,not,not,not,not,not
402,R6GHXEJSVGDAK,not,in,in,not,not,not,not,not,not,not
403,R23FNKWVQFUE8P,not,not,not,not,not,not,not,not,not,not
404,R2ULRT476ONXZA,not,not,not,not,not,not,not,not,not,not
405,RI4878DTO10VK,not,not,not,in,not,not,not,not,not,not
406,R16VH3Z471YH9T,not,not,not,not,in,not,not,not,not,not
407,R10BVE9ID87NUO,not,not,not,not,not,not,not,not,not,not
408,R1WYEBC8Q7LV0I,not,not,not,not,not,not,not,not,not,not
409,R3MM4JCS16YREI,not,not,not,not,not,not,not,not,not,not
410,R1JMVE9QBAT2RQ,not,not,not,not,not,not,not,not,not,not
411,R11DYGJY2VWL8L,not,not,in,not,not,not,not,not,not,not
412,R3SSAU82KEF6I6,not,not,not,in,not,not,not,not,not,not
413,RPKLIISW1BW5L,not,not,not,not,not,not,not,not,not,not
414,R2LHGR67W8IQWP,not,not,not,not,not,not,not,not,not,not
415,R1W12I5MPF1T8P,not,not,not,not,not,not,not,not,not,not
416,R1XZHU054O4GK3,not,not,not,not,not,not,not,not,not,not
417,R1IOBMBNNN37J3,not,not,not,not,not,not,not,not,not,not
418,R1VMYMBPTWUW8S,not,not,in,not,in,not,not,not,not,not
419,R32J10H6LDKI1T,not,in,in,not,not,in,not,not,not,not
420,R1MY8RQ13MWB91,not,not,not,not,not,not,not,not,not,not
421,R2T3RGBB7M6MGZ,not,not,not,not,not,not,not,not,not,not
422,R1L3OEJAAJTHSR,not,in,not,not,not,not,not,not,not,not
423,R3N9EPF3W22DOR,not,not,not,not,not,not,not,not,not,not
424,R3GQ69T8JWMFJ2,not,not,not,not,not,not,not,not,not,not
425,R2R4PZVL0G9XZ0,not,not,in,in,not,not,not,not,not,not
426,R2KQB054KSJF7Z,not,not,not,not,not,not,not,not,not,not
427,R1PTQ2EQTG6R70,not,not,not,not,not,not,not,not,not,not
428,R2F2841PQKTUSK,not,not,not,not,not,not,not,not,not,not
429,R2A5G02147BHRT,not,not,not,not,not,not,not,not,not,not
430,R1R7J0Y5YSQM0H,not,not,not,not,not,not,not,not,not,not
431,RQHX5AYGDU9CN,not,not,not,not,not,not,not,not,not,not
432,R2KQ0K1I67QNXL,not,not,not,not,not,not,not,not,not,not
433,R3CS2RSEBIQBB5,not,not,not,not,not,not,not,not,not,not
434,R1JCBVWKUGHKUW,not,not,not,not,not,not,not,not,not,not
435,R3RUX990DX0EW3,not,not,not,in,not,not,not,not,not,not
436,R3KMXQ5DS9K4KF,not,not,in,not,not,not,not,not,not,not
437,R1R7KC01YPJFZP,not,not,not,not,in,not,not,not,not,not
438,RFWIDCLWVOG6G,not,not,not,not,not,not,not,not,not,not
439,R37NWVSP7CZGH4,not,not,in,not,not,not,not,not,not,not
440,R2F3LDEWTPFP50,not,not,in,not,not,not,not,not,not,not
441,R296CIW8SYQ8YP,not,in,in,in,not,in,not,not,not,not
442,R3NO0PEH2XG7VB,not,not,not,not,not,not,not,not,not,not
443,r17n5xx3v0njuu,not,not,not,not,not,not,not,not,not,not
444,r3o4p7shsgvv0l,not,not,not,not,not,not,not,not,not,not
445,R1F31967MRDKPM,not,in,not,not,not,not,not,not,not,not
446,R191ALUGW7SDN5,not,not,not,not,not,not,not,not,not,not
447,R1U2NWVAFS6GRX,not,not,not,not,not,not,not,not,not,not
448,R3SRSD6REGOIUL,not,not,not,not,not,not,not,not,not,not
449,RUV57C3XAW0JM,not,in,not,not,not,not,not,not,not,not
450,R2T21HWD5XY5JW,not,not,not,not,not,not,not,not,not,not
451,R2ZIS3AJDX6WZP,not,not,not,not,not,not,not,not,not,not
452,R2N2CMGRDGJQNU,not,not,not,in,not,not,not,not,not,not
453,R1BNBD8FOPRY7E,not,not,not,not,not,not,not,not,not,not
454,R242B5KP150J9H,not,not,not,not,not,not,not,not,not,not
455,R2FVR8YNA7M50F,not,not,not,in,not,not,not,in,not,not
456,RHI1PK63HRT9N,not,not,not,not,not,not,not,not,not,not
457,R38YC6M6VC5F7O,not,not,in,not,not,not,not,not,not,not
458,R2I4TE55HERN1U,not,not,not,not,not,not,not,not,not,not
459,REUN6T2N0RVI4,not,not,not,not,not,not,not,not,not,not
460,RL7FEOXHVAHLJ,not,not,not,not,in,not,not,not,not,not
461,RDR9ZCGTCEI31,not,not,not,not,not,not,not,not,not,not
462,RITXO4VTVA5C7,not,not,not,not,not,not,not,not,not,not
463,R396BRYZ3L1N4H,not,not,not,not,not,not,not,not,not,not
464,RSV0UGBN5QP2G,not,not,not,not,not,not,not,not,not,not
465,R2VZ01VEZGIRGT,not,not,not,not,not,not,not,not,not,not
466,R382FSMJY1AFN3,not,not,not,not,not,not,not,not,not,not
467,R3TBEG0C5IDFIT,in,not,not,not,not,not,not,not,not,not
468,RUGG1EICQUWET,not,not,not,not,not,not,not,not,not,not
469,R2HC1HHRBC82VN,not,not,not,not,not,not,not,not,not,not
470,R3TF8GYRKMNBEZ,not,not,not,in,not,not,not,not,not,not
471,R2A6X0WM1BYLS5,not,not,not,not,not,not,not,not,not,not
472,RX9L39MZIWKSP,not,not,not,in,not,not,not,not,not,not
473,R1NJWFSHNY3156,not,not,not,not,not,not,not,not,not,not
474,R1ZCWJTVUZB0R,not,not,not,not,not,not,not,not,not,not
475,R1F3A1S86Z2LPW,not,not,not,not,not,not,not,not,not,not
476,R2GBAXP9K2O1MF,not,not,not,not,not,not,not,not,not,not
477,R2QNKQWWUGM41N,not,not,not,not,not,not,not,not,not,not
478,RG0YTEQVUQI21,not,not,not,not,not,not,not,not,not,not
479,R3C9P6MB3VKBY3,not,not,not,not,not,not,not,not,not,not
480,R1KBGEPOWTBK8Y,not,not,not,not,not,not,not,not,not,not
481,R2ESRA1C9856SP,not,not,not,not,not,not,not,not,not,not
482,R3MBUZJAR37QE5,not,not,not,not,not,not,not,not,not,not
483,R2M1F66T61GS59,not,not,not,not,not,not,not,not,not,not
484,R23GR83F2BC4C9,not,not,not,not,not,not,in,not,not,not
485,R3OJVHY89NS993,not,not,not,not,not,not,not,not,not,not
486,ROHN0QFU4L8W6,not,not,not,not,not,not,not,not,not,not
487,R2TUDM8UCARSZP,not,not,not,not,not,not,not,not,not,not
488,R39F0CBM8IA2MM,not,not,not,not,not,not,not,not,not,not
489,R3DDQOOA1MVQB4,not,not,not,not,not,not,not,not,not,not
490,RS9UF7LVSBXM9,not,not,not,not,not,not,not,not,not,not
491,RAV8S3Y87XB3Y,not,not,not,not,not,not,not,not,not,not
492,R3T91UXMU1BLY6,not,not,not,not,not,not,not,not,not,not
493,R26QQ74HX9LQ4L,not,not,not,in,not,not,not,not,not,not
494,R37XZKQUCHSMC8,not,in,not,not,not,not,not,not,not,not
495,R12VLP141UHBPT,not,not,not,not,not,not,not,not,not,not
496,R1KFMHB02UDA67,not,not,not,in,not,not,not,not,not,not
497,R3BCNB6OGFTE1P,not,not,not,in,not,not,not,not,not,not
498,R18MQY37T8SN1X,not,not,not,not,not,not,not,not,not,not
499,R395S6DZ5V0D5J,not,not,not,not,not,not,not,not,not,not
500,R1BB1EOBZPTD4C,not,not,not,not,not,not,not,not,not,not
501,R2F60XNMU31CMV,not,not,not,not,not,not,not,not,not,not
502,R1CRA47PBHXR94,not,not,not,not,not,not,not,not,not,not
503,R43K7RKFT08VO,not,not,not,not,not,not,not,not,not,not
504,R3IFDYYDFUZ9TM,not,not,not,in,not,not,not,not,not,not
505,R3ORJC4PZN4VYG,not,not,not,not,not,not,not,not,not,not
506,R37STO31U552IH,not,not,not,not,not,not,not,not,not,not
507,RXBHBL79V6KZS,not,not,not,not,not,not,not,not,not,not
508,R2MC1LZKTVFCL2,not,not,not,not,not,not,not,not,not,not
509,R2X32N4Q4ZKPNH,not,in,not,not,not,not,not,not,not,not
510,R2G8ASJY7FVCHS,not,not,not,not,not,not,not,not,not,not
511,R1B3UVP89GDWJE,not,not,not,not,not,not,not,not,not,not
512,R2S6ZE0NAOWOGO,not,not,not,not,not,not,not,not,not,not
513,R23VNGZHPJUE9,not,not,not,not,not,not,not,not,not,not
514,R1CW3XXB62N7ME,not,not,not,not,not,not,not,not,not,not
515,R36M84HW5WW6LP,not,not,not,not,not,not,not,not,not,not
516,R30548LR281H9B,not,not,not,not,not,not,not,not,not,not
517,R31LSA5UPBKUY8,not,not,not,not,not,not,not,not,not,not
518,RWE6QPBA14T4A,not,not,not,not,not,not,not,not,not,not
519,RRQSPZDGTHQX9,not,in,not,not,not,not,not,not,not,not
520,RIU6LYXIFJFRU,not,not,not,not,not,not,not,not,not,not
521,RH7VYE70NBCPT,not,not,not,not,not,not,not,not,not,not
522,R1WQYZNBTSTARX,not,not,not,not,not,not,not,not,not,not
523,R3I1DDVR0W86P5,not,not,not,in,not,not,not,not,not,not
524,RI6453312J98F,not,not,not,not,not,not,not,not,not,not
525,R1629OIJT37651,not,not,not,in,not,not,not,not,not,not
526,R1MF1Z578I0N6P,not,not,not,not,not,not,not,not,not,not
527,R2ZUM0UNFCZ28R,not,not,not,not,not,not,not,not,not,not
528,R1INNDOZ58TZWB,not,not,in,not,not,not,not,not,not,not
529,RDF1A4Z00UF3L,not,not,not,not,not,not,not,not,not,not
530,R2TNIOAN3I0LVE,not,not,in,not,not,not,not,not,not,not
531,R149JEHTRARYI2,not,not,not,not,not,not,not,not,not,not
532,R1Z9DOKW1VU4M5,not,in,not,not,not,not,not,not,not,not
533,R2EUB8WTYJP0YO,not,not,not,not,not,not,not,not,not,not
534,R1UGEUPQ4908YX,not,not,not,not,not,not,not,not,not,not
535,R1C6OU3UFRB3TO,not,in,not,not,not,not,not,not,not,not
536,RDFOTJYIZORKG,not,not,not,not,not,not,not,not,not,not
537,R2DQ2OVQT01ZBV,not,not,not,not,not,not,not,not,not,not
538,R1GCT5LSXPYKI5,not,not,not,not,not,not,not,not,not,not
539,R1SA5JQ8UQP0S9,not,not,not,not,not,not,not,not,not,not
540,RD8YHFLNPQSRZ,not,not,not,not,not,not,not,not,not,not
541,R2GXHUQXWYPV6G,not,not,not,not,not,not,not,not,not,not
542,R3G3KC511UIU9L,not,not,in,not,not,not,not,not,not,not
543,R3UV8NMIB5AICU,not,not,in,not,not,not,not,not,not,not
544,R2VF7IFNIIMP0J,not,not,not,not,not,not,not,not,not,not
545,R2UEAXY4OR20IG,not,not,not,not,not,not,not,not,not,not
546,RO0530RH33XOK,not,not,not,not,not,not,not,not,not,not
547,RF42BMJZMZ669,not,not,not,not,not,not,not,not,not,not
548,R3NYY6TJD7EONN,not,not,not,not,not,not,not,not,not,not
549,R72NF1XQ58HMX,not,in,not,not,not,not,not,not,not,not
550,R3CUQB9V77QDCD,not,not,not,not,not,not,not,not,not,not
551,R1XZQLEMS26MNR,not,not,not,not,not,not,not,not,not,not
552,RKL6WTWVG27G9,not,not,not,not,not,not,not,not,not,not
553,R2J1D5GBZNNS6E,not,in,not,not,not,not,not,not,not,not
554,R1BP7WDGHM4FVB,not,not,not,not,not,not,not,not,not,not
555,R28QJVA8I1HPER,not,in,not,not,not,not,not,not,not,not
556,R1JZTNKOSBA0LT,not,not,not,not,not,not,not,not,not,not
557,R1N4VZ1VKV0QCE,not,not,not,not,not,not,not,not,not,not
558,R29ZNR2UKL0LDQ,not,not,not,not,not,not,not,not,not,not
559,R1GNQADNCESF7L,not,not,not,not,not,not,not,not,not,not
560,R3PC7IH0YX1T29,not,in,in,not,not,not,not,not,not,not
561,RJN8SUSFCLABP,not,not,not,not,not,not,not,not,not,not
562,R3CJZYMUV787VV,not,in,not,not,not,not,not,not,not,not
563,R3SN1O68XGSL62,not,not,not,not,not,not,not,not,not,not
564,R1KDYTGE7CRTMG,not,in,not,not,not,not,not,not,not,not
565,R1UI0GXKNXYUCK,not,not,not,not,not,not,not,not,not,not
566,R1EW18YBO5T8SK,not,not,not,not,not,not,not,not,not,not
567,R1M05KPEJ229C0,not,not,not,not,not,not,not,not,not,not
568,R386SQ69JFWLOV,not,not,not,not,not,not,not,not,not,not
569,R13K0ZX6MSL2KT,not,in,not,not,not,not,not,not,not,not
570,R153NHQG1JVG94,not,not,not,in,not,not,not,not,not,not
571,R3UQJKEIO3DHZN,not,not,not,not,not,not,not,not,not,not
572,R15KD9163OEVT0,not,not,not,not,not,not,not,not,not,not
573,R19PQOOP4WMZRI,not,not,not,not,not,not,not,not,not,not
574,R1H0LN32AQASF9,not,not,not,not,not,not,not,not,not,not
575,R19UAVAWX9L5S7,not,not,not,not,not,not,not,not,not,not
576,R137S6JPJKZHE,not,in,not,not,not,not,not,not,not,not
577,R1U53MNCU2EA8X,not,not,not,not,not,not,not,not,not,not
578,R30ZP84G3IT8H1,not,not,not,not,not,not,not,not,not,not
579,RSTFPS0TPODK3,not,not,not,not,not,not,not,not,not,not
580,R3FUEB91Y1R7PP,not,not,not,not,not,not,not,not,not,not
581,R27OKATKHC12OQ,not,not,not,not,not,not,not,not,not,not
582,R2T05S953UDD2D,not,not,not,not,not,not,not,not,not,not
583,R2EJU7WNN6BQJK,not,in,not,not,not,not,not,not,not,not
584,R1ALRKTQEK9F7I,not,not,not,not,not,not,not,not,not,not
585,R3SVE5K7OBS816,not,not,not,not,not,not,not,not,not,not
586,RPIKV0G47BOA3,not,not,not,not,in,in,not,not,not,not
587,RSZIRCEHDM3GQ,not,not,not,in,not,in,not,not,not,not
588,R1A4NWHA7IF40F,not,not,not,not,not,not,not,not,not,not
589,R16FYTRHW6S5QT,not,not,not,not,not,in,not,not,not,not
590,R13HNPSJIVK3PJ,not,not,not,not,not,not,not,not,not,not
591,RV6H51L48DZJP,not,not,in,not,not,not,in,not,not,not
592,R3PPWXV2SATXOQ,not,not,not,not,not,not,not,not,not,not
593,RELAOI4O0P3YI,not,not,not,not,not,not,not,not,not,not
594,R1OH8XSCA5P1NJ,not,not,not,in,not,not,not,not,not,not
595,R21AGKUYK6Y05Q,not,not,not,not,not,not,not,not,not,not
596,R1CJQNAVSQ2WXT,not,not,not,not,not,not,not,not,not,not
597,R2O0PE5MX9EV9S,not,not,not,not,not,not,not,not,not,not
598,R3VUIM555DPSSU,in,not,not,in,not,not,not,not,not,not
599,R16UL7IK08V071,not,not,not,not,not,not,not,not,not,not
600,R1A4JTS6QX6JJO,not,not,not,not,not,not,not,not,not,not
601,R2RMD2SKF8ONE7,not,not,not,not,not,not,not,not,not,not
602,R2XVNCA2X1EBY7,not,in,in,not,not,not,not,not,not,not
603,R3U7BW5P7GLAAE,not,not,not,not,not,not,not,not,not,not
604,R72OXA1DDBKYY,not,not,not,not,not,not,not,not,not,not
605,R2YY9S00HJCAT4,not,not,not,not,not,not,not,not,not,not
606,R8986PPYGYW1K,not,not,not,not,not,not,not,not,not,not
607,R3IBKCKQSQLMC1,not,not,not,not,not,not,not,not,not,not
608,R11RAF6556EEXV,not,not,not,not,not,not,not,not,not,not
609,R1V9QKG695R0QL,not,not,not,not,not,not,not,not,not,not
610,R12PWLGXBFMHS3,not,not,not,not,not,not,not,not,not,not
611,R1CJLIFFZLNH6F,not,not,not,not,not,not,not,not,not,not
612,R3J3I5OSO3SKS0,not,not,not,not,not,not,not,not,not,not
613,R3AZBKG2KNPJ99,not,not,in,not,not,not,not,not,not,not
614,R2FPQTFSX8RQ2L,not,not,not,not,not,not,not,not,not,not
615,R1IEU9LGMLKSMJ,not,not,in,not,not,not,not,not,not,not
616,R2N7YPZDDHXG8W,not,not,not,not,not,not,not,not,not,not
617,R2JX5M44KDHLNC,not,not,not,not,in,not,not,not,not,not
618,R2POGM5TS0P1R0,not,not,not,not,not,not,not,not,not,not
619,R13HM0GH5FYWU8,not,not,in,not,not,not,not,in,not,not
620,R3R0AZFKJ57WK,not,not,not,not,not,not,not,not,not,not
621,R2O51S2Z4TA1BF,not,not,not,not,not,not,not,not,not,not
622,RPO3K2VEOF075,not,not,not,not,not,not,not,not,not,not
623,R2ADL5KPYYTUBO,not,not,not,not,not,not,not,not,not,not
624,R3UOGWA8GA8Q1R,not,in,not,not,not,not,not,not,not,not
625,R2Z9J7BRT7QOFF,not,not,not,not,not,not,not,not,not,not
626,R3NR7A2W75JC4K,not,not,in,not,not,not,not,not,not,not
627,R25FDODCRSGX6P,not,not,not,not,not,not,not,not,not,not
628,R298UMIID8R1YH,not,not,not,not,not,not,not,not,not,not
629,R1YAJ06Q2FNKDL,not,not,not,not,not,not,not,not,not,not
630,R19SGWJKOGU4BO,not,not,not,not,not,not,not,not,not,not
631,RZ7SLJJG0PN7V,not,not,not,not,not,not,not,not,not,not
632,R1WV26Z50UTPVZ,not,not,not,not,not,not,not,not,not,not
633,R2I6EMESDR0WVD,not,not,not,not,not,not,not,not,not,not
634,R1FCO40ISUBAWL,not,not,not,not,not,not,not,not,not,not
635,R38VWYTDSY7B2K,not,not,not,not,not,not,not,not,not,not
636,R3DM2Z2OW5VZAK,not,not,not,not,not,not,not,not,not,not
637,R2Q9F65GNK5N04,not,not,not,not,not,not,not,not,not,not
638,R163FO642L156,not,not,not,not,not,not,not,not,not,not
639,RNJR67TY6NA0,not,not,not,not,not,not,not,not,not,not
640,R2U2MW7SF4UZBT,not,not,not,not,not,not,not,not,not,not
641,R1DVXQ3MJAC3Z8,not,not,not,not,not,not,not,in,not,not
642,R2Q16WZ24WEC0V,not,not,not,not,not,not,not,not,not,not
643,R28E5PC24Z18HP,not,not,in,not,not,not,not,not,not,not
644,RZTIWA8UJZF3J,not,not,not,not,not,not,not,not,not,not
645,R3U79Y7C4Q1RMJ,not,not,not,not,not,not,not,not,not,not
646,RYZXK143E4L7Q,not,not,not,not,not,not,in,not,not,not
647,R2ZE2RYQFKFT8A,not,not,not,not,not,not,not,not,not,not
648,R1KKN3XND1IN3O,not,not,not,not,not,not,not,not,not,not
649,R1VBRRP768MJQ0,not,not,not,not,not,not,not,not,not,not
650,R2NHIQTUV56NOH,not,not,not,not,not,not,not,not,not,not
651,R1BC0BW14IRI7B,not,not,not,not,not,not,not,not,not,not
652,R2CU0ZR4CO2HNU,not,not,in,not,not,not,not,not,not,not
653,RAUXFUFWVBR3O,not,not,not,not,not,not,not,not,not,not
654,R1RHX64IM1ZNOK,not,not,not,not,not,not,not,not,not,not
655,R19VJCWX8PBY8X,not,not,not,not,not,not,not,not,not,not
656,RBJY2SBYK7Y8P,not,not,not,not,not,not,not,not,not,not
657,R27RFW4N8LE686,not,not,not,in,not,not,not,not,not,not
658,R247MB9GOWKTE6,not,not,in,not,not,not,in,not,not,not
659,REV9IVAX86D0G,not,in,not,not,not,not,not,not,not,not
660,R1OF3I4CBEVR78,not,not,not,not,not,not,not,not,not,not
661,R1DT93VACKSE5X,not,not,not,not,not,not,not,not,not,not
662,R2M97UI2Z9ZAN8,not,not,not,not,not,not,not,not,not,not
663,RVFDBPR34QLYF,not,not,not,not,not,not,not,not,not,not
664,R2TU707G1CI41D,not,not,not,not,not,not,not,not,not,not
665,R232IU05AJ113H,not,not,not,not,not,not,not,not,not,not
666,R15B0GJ6T3FY18,not,not,not,not,not,not,not,not,not,not
667,R3MMDA50YPQMEV,not,not,not,not,not,not,not,not,not,not
668,RWT4KORM2X7S8,not,not,not,not,not,not,not,not,not,not
669,R2448NA2RRYPXG,not,not,not,not,not,not,not,not,not,not
670,R1YE3HL467CCHS,not,not,not,not,not,not,not,not,not,not
671,R1GQT35X7A39X5,not,in,not,not,not,not,not,not,not,not
672,R32S116Y98EQOW,not,not,not,not,not,not,not,not,not,not
673,R3O9KP8YU5S776,not,not,not,not,not,not,not,not,not,not
674,R3UZ5OJGHJAHKW,not,not,not,not,not,not,not,not,not,in
675,R30M3UIOAHUM1U,not,not,not,not,not,not,not,not,not,not
676,R1DL2RWH5V77GZ,not,not,not,in,not,not,not,not,not,not
677,R23L0FZNVFO2WW,not,not,not,in,not,not,not,not,not,not
678,R2YQ2KXL96CPXU,not,not,not,not,not,not,not,not,not,not
679,R44UN4D3H5P1C,not,not,not,not,not,not,not,not,not,not
680,R4VI2K8UOWUQ3,not,not,not,not,not,not,not,not,not,not
681,R36Q1NTSHCQJ0U,not,not,not,not,not,not,not,not,not,not
682,R6SEZV4IXR8CI,not,in,not,not,in,not,not,not,not,not
683,RMN5T1W2XFF1M,not,not,not,not,not,not,not,not,not,not
684,RHQAY5Y1P55KQ,not,not,not,not,in,not,not,not,not,not
685,R1JP0K3156UKXK,not,not,not,not,not,not,not,not,not,not
686,R1Q8Z9ON73YTBA,not,in,not,not,not,not,not,not,not,not
687,R1P5LDDXL0UBOJ,not,not,not,not,not,not,not,not,not,not
688,R2J5VCEFC47M4P,not,not,in,not,not,not,not,not,not,not
689,RN7N9SUQT9QJR,not,not,not,not,not,not,not,not,not,not
690,R8IKRI11953GD,not,not,not,not,not,not,not,not,not,not
691,R89JYHBJW84UD,not,in,not,not,not,not,not,not,not,not
692,RQGPHE0356X5D,not,not,not,not,not,not,not,not,not,not
693,R3AA1PYJQB5U96,not,not,not,not,not,not,not,not,not,not
694,R1NN06QZNG536H,not,not,not,in,not,not,not,not,not,not
695,R74VTHE48J4IQ,not,not,not,not,not,not,not,not,not,not
696,RAJD480IIJ1BD,not,not,not,not,not,not,not,not,not,not
697,R2LN8BMJY9HAVI,not,not,not,not,not,not,not,in,not,not
698,R26HO0P4KS5DBS,not,not,not,not,not,not,not,not,not,not
699,R2122XWQ9E1USF,not,not,not,not,not,not,not,not,not,not
700,R3O2N18JCI85JQ,not,not,not,not,not,not,not,not,not,not
701,R3O527SMD03VFN,not,not,not,in,not,not,not,not,not,not
702,R1VURL1IKEOT3W,not,not,in,not,in,not,not,not,not,not
703,R3M7T7IU7EOT4O,not,not,not,not,not,not,not,not,not,not
704,RVN8MU717NLFS,not,not,not,not,not,not,not,not,not,not
705,R1UHJ3HY2UPXIC,not,not,not,not,not,not,not,not,not,not
706,R2S5T0ONR2GJB7,not,not,not,not,not,not,not,not,not,not
707,R2HQLF220FHB6I,not,in,not,not,not,not,not,not,not,not
708,R1EPTBU4OZ2MA8,not,not,not,not,not,not,not,not,not,not
709,R2EBIQJHP0DP9L,not,in,not,not,not,not,not,not,not,not
710,R22XMENKK4LNKN,not,not,not,not,not,not,not,not,not,not
711,RP4PR7E0A2FVS,not,not,not,not,not,not,not,not,not,not
712,R8JF3F4FLTYQQ,not,not,not,not,not,not,not,not,not,not
713,R3TA6O7X1ZMPBT,not,not,not,not,not,not,not,not,not,not
714,R2RX78UJ8UJOKF,not,in,in,not,not,not,not,not,not,not
715,R1YCNDV91JU01I,not,not,not,not,not,not,not,not,not,not
716,R1OS3JHMBB1O6H,not,in,not,not,not,not,not,not,not,not
717,RP7712FE09K0K,not,not,not,not,not,not,not,not,not,not
718,R28WU1SIZVFF3Y,not,not,not,not,not,not,not,not,not,not
719,R37DRUQW4FSGZF,not,not,not,not,not,not,not,not,not,not
720,R2POFNMCXP2SHW,not,not,not,in,not,not,not,not,not,not
721,R2CLXZBJBVQJF1,not,not,not,not,not,not,not,not,not,not
722,RW2XKC3E7BVJX,not,in,in,not,not,not,not,not,not,not
723,RX3AO0MVAYL5I,not,not,not,not,not,not,not,not,not,not
724,R3S1Y8GE0B5VPB,not,not,not,not,not,not,not,not,not,not
725,R21GMQSN6CS8C4,not,not,not,not,not,not,not,not,not,not
726,RCIGZFT61LY40,not,not,not,not,not,not,not,not,not,not
727,R3094PMUE0HN4B,not,not,not,not,not,not,not,not,not,not
728,R3RS5F4W2DT1OT,not,not,not,not,in,not,not,not,not,not
729,R320KFANDESN43,not,not,not,not,not,not,not,not,not,not
730,RG9LKZFWOCQ3V,not,not,not,not,not,not,not,not,not,not
731,R2D0QSXL3YDTAL,not,not,not,not,not,not,not,not,not,not
732,R25QB8HBXK15WE,not,not,in,not,not,not,not,not,not,not
733,R3AL4D3VMLSDXA,not,not,not,not,not,not,not,not,not,not
734,R2V4AER1AT3QBJ,not,not,not,not,not,not,not,not,not,not
735,R1G2CF7N2YOXAY,not,not,in,in,not,not,not,not,not,not
736,R59ZXQIVGNY26,not,not,not,not,not,not,not,not,not,not
737,R2IASTK8AHPAOA,not,in,not,not,not,not,not,not,not,not
738,RD9T774XHXBCJ,not,not,not,not,not,not,not,not,not,not
739,R3Q2MR0R0HE2NN,not,not,not,not,not,not,not,not,not,not
740,R3RO9W461ZF45V,not,not,not,in,not,not,not,not,not,not
741,R300KCM22XQPUA,not,not,not,not,not,not,not,not,not,not
742,R1CPNDYON29PHG,not,not,not,not,not,not,not,not,not,not
743,R2C4V4RYILRXRB,not,not,not,not,not,not,not,not,in,not
744,R3K9A7E7JPY7KJ,not,in,not,not,not,not,not,not,not,not
745,R2E58CYBRY1FEU,not,not,not,not,not,not,not,not,not,not
746,R1H3KXLAJQCANS,not,not,not,not,not,not,not,not,not,not
747,R1TLV8E863YFJ6,not,not,not,not,not,not,not,not,not,not
748,R1BGZA8S1E53QX,not,not,not,not,not,not,not,not,not,not
749,RHBH95OSHHE1,not,not,not,not,not,not,not,not,not,not
750,R1QL10ZC9DWHEP,not,not,not,not,not,not,not,not,not,not
751,R3JWL2Z4MBMWSC,not,not,not,not,not,not,not,not,not,not
752,R10LV0HF4V7V6S,not,not,not,not,not,not,not,not,not,not
753,R3E7OJ1542UNJV,not,not,not,not,not,not,not,not,not,not
754,R27OOL0EK3TPNU,not,not,not,not,not,not,not,not,not,not
755,R3A0IMEITFZCR1,not,not,not,not,not,not,not,not,not,not
756,R1HUWZ2HKU5N1J,not,not,not,not,not,not,not,not,not,not
757,R1WGMJ3M965FJ1,not,not,not,not,not,not,not,not,not,not
758,R3UHSQZAA3HDGM,not,not,not,not,not,not,not,not,not,not
759,R1WSEMTM72KEOC,not,in,not,not,not,not,not,not,not,not
760,R1ZUHDOPIRBW5S,not,not,not,not,not,not,not,not,not,not
761,R17DHAHX1UJ9RB,not,not,not,not,not,not,not,not,not,not
762,R17NST2G4K3M96,not,not,not,not,not,not,not,not,not,not
763,R3H2PQBCIDB9LI,not,not,in,not,not,not,not,not,not,not
764,RCBPR63VEQVFG,not,not,not,not,not,not,not,not,not,not
765,R1FDL0K30N64ZQ,not,not,not,not,not,not,not,not,not,not
766,R32RY60A92R968,not,not,not,not,not,not,not,not,not,not
767,R6HLO3RMIFIB1,not,in,not,not,not,not,not,not,not,not
768,R1URW5ISGUC3Y6,not,not,not,not,not,not,not,not,not,not
769,R39LNV2XMBMKUM,not,not,not,not,not,not,not,not,not,not
770,R1UZZMG1KNQ069,not,not,not,not,not,not,not,not,not,not
