,review_id,good,new,perfect,easy,great,never,negative,bad,dead,horrible
1534,R3F1RGKOV9GYKU,not,not,not,not,not,not,not,not,not,not
1535,R1R5ENPPPA2LY6,in,in,not,not,in,not,not,not,not,not
1536,R13B85G4EK2M2R,not,in,not,not,not,not,not,not,not,not
1537,R3AHNWQ13QFY05,not,not,not,not,not,not,not,not,not,not
1538,R3TYV6AEFUR1K4,not,not,not,not,not,not,not,not,not,not
1539,R1N5VGKWUUE8EV,not,not,not,not,not,not,not,not,not,not
1540,R2E8QHDJMO7M4D,not,in,in,not,not,not,not,not,not,not
1541,R36UR1NAXJSH75,not,not,not,in,not,not,not,not,not,not
1542,R12NHUWZCDVFOA,not,not,not,in,not,not,not,not,not,not
1543,R3RLRTHQ72A5MF,not,in,not,not,not,not,not,not,not,not
1544,R2ATUY5ENGIJ7T,not,not,not,not,not,not,not,not,not,not
1545,R27QGA4N5NAET4,not,not,not,not,not,not,not,not,not,not
1546,R13HBNT19E7PMK,not,not,not,not,in,not,not,not,not,not
1547,R140KMBL05ZLA,in,not,not,not,not,not,not,not,not,not
1548,R1REOU1IZ0G4E4,in,not,in,not,not,not,not,not,not,not
1549,R1TWC6NTCMMMQZ,in,not,not,in,in,not,not,not,not,not
1550,R1UI619E0LS274,not,not,not,in,in,not,not,not,not,not
1551,R2WXEFZ3C0R8WA,not,not,not,not,not,not,not,not,not,in
1552,R308SA6LV3ETLH,not,not,not,not,not,not,not,not,not,not
1553,R8YS6R7WNEVUL,not,not,not,in,in,not,not,not,not,not
1554,R2FO7S7G64O8MV,not,not,not,not,not,not,not,not,not,not
1555,R3PTRZEX6GESP5,not,not,not,not,not,not,not,not,not,not
1556,RAL4CUMJZ6ZFE,not,not,not,not,not,not,not,not,not,not
1557,R2LROI2RPCXU4D,in,in,not,not,not,not,not,not,not,not
1558,R10R74VVFR2Z4U,not,in,not,not,not,not,not,not,not,not
1559,R1ITSL5MMYXCMC,not,not,not,in,not,in,not,not,not,not
1560,R1UPYF2WD97SNT,not,not,not,not,not,not,not,not,not,not
1561,R1ISQFXX70Y0OH,in,not,not,not,not,not,not,not,not,not
1562,RDZCZ2A55NN9X,in,not,not,in,not,in,not,not,not,not
1563,RD0LGZRQIRP0D,not,not,not,not,not,not,not,in,not,not
1564,R2V5OQY4NUMHCV,in,not,in,in,in,in,not,not,not,not
1565,R1WGDOYU8BDGBO,in,in,not,not,in,not,not,not,not,not
1566,R1CUMATEO693VR,not,not,not,not,not,not,not,not,not,not
1567,R2J0WQKJF4L5OG,not,not,not,not,not,in,not,not,not,not
1568,R24CRKA4F2HHPN,in,not,not,not,not,not,not,not,not,not
1569,R3TSAPM4UO3XJC,not,not,not,in,not,not,not,not,not,not
1570,RTRK6B993JSW2,not,not,not,not,not,in,not,not,not,not
1571,R2LC3SD0GB69EE,not,not,not,not,not,not,not,not,not,not
1572,R3MNGIUJOB6V8G,in,in,not,in,in,not,not,not,not,not
1573,R11A33DO5BF1EZ,not,not,not,not,not,not,not,not,not,not
1574,R1ZLJQPY302M8V,in,in,not,not,not,not,not,not,not,not
1575,R1BWH4QC48OY6T,not,not,not,not,in,not,not,not,not,not
1576,R32375P4DJ9UH1,not,not,not,not,not,not,not,not,not,not
1577,R2JINGZ0AIW1YB,not,not,not,not,not,in,not,not,not,not
1578,R2WIEATIDIXM84,not,in,not,not,in,not,not,not,not,not
1579,R1I7HO0TQIH3PY,not,not,not,not,not,not,not,not,not,not
1580,R1S47OHL97962Q,not,not,not,not,not,not,not,not,not,not
1581,R3G4I6XOKJIVD1,not,not,not,not,not,not,not,not,not,not
1582,R2S6AJFF8SQX1Q,not,in,in,not,in,not,not,not,not,not
1583,RXDAJSUPK7N1C,in,not,in,not,not,not,not,in,not,not
1584,RBRPCT3DBB2QP,in,not,not,in,not,not,not,not,not,not
1585,R1J41VDEXPL2AE,not,not,not,not,not,not,not,not,not,not
1586,R2H858WR4FEOST,not,in,not,not,not,not,not,not,not,not
1587,R1VPM7LJTAM6C7,not,not,not,not,in,in,not,in,not,not
1588,R1F700D23CBTCT,not,in,not,in,not,not,not,not,not,not
1589,R1X53E4WYB0D8O,not,not,not,not,in,not,not,not,not,not
1590,R2K0Q1TFM0H2AP,not,not,not,not,not,not,not,not,not,not
1591,R2HOLVPM9L6UAW,not,not,not,not,not,not,not,not,not,not
1592,R124A9RCE0C1EI,not,not,not,not,in,not,not,not,not,not
1593,R19SLY8AEJ49RX,not,in,not,not,not,not,not,not,not,not
1594,R1DKTZQ1KA9IFB,not,not,not,not,in,not,not,not,not,not
1595,R2FSVAV7HIG3MD,not,not,not,not,not,not,not,not,not,not
1596,R2CABGE0AOSYQ8,not,not,not,not,not,in,not,not,not,not
1597,R2G0YW6GJNU4CM,not,not,not,not,not,in,not,not,not,not
1598,R2OXHMMI830KJ3,not,not,not,in,not,not,not,not,not,not
1599,RY9INWIK8MAL3,not,not,not,not,not,not,not,not,not,not
1600,RXOAWGI9Z98QY,in,in,not,not,not,not,not,not,not,not
1601,RVNWLGVDWE20J,in,not,not,not,in,not,not,in,not,not
1602,R3D7L40T8FAR3R,not,in,not,not,not,not,not,not,not,not
